Date Scraped,Type,LocalAirport,Origin/Destination,Airline,Status,Expected,Actual,Delay
24-10-24 23:55,Arrivals,Basel,Heraklion,Enter Air,Landed,2000-01-01 15:28:00,2000-01-01 15:27:00,-1.0
24-10-24 23:55,Arrivals,Basel,Madrid,easyJet,Landed,2000-01-01 15:34:00,2000-01-01 15:32:00,-2.0
24-10-24 23:55,Arrivals,Basel,Naples,easyJet,Landed,2000-01-01 15:48:00,2000-01-01 15:46:00,-2.0
24-10-24 23:55,Arrivals,Basel,Zagreb,Ryanair,Landed,2000-01-01 15:58:00,2000-01-01 15:55:00,-3.0
24-10-24 23:55,Arrivals,Basel,Tirana,Wizz Air,Landed,2000-01-01 16:08:00,2000-01-01 16:04:00,-4.0
24-10-24 23:55,Arrivals,Basel,Barcelona,easyJet,Landed,2000-01-01 16:29:00,2000-01-01 16:27:00,-2.0
24-10-24 23:55,Arrivals,Basel,Catania,easyJet,Landed,2000-01-01 16:46:00,2000-01-01 16:44:00,-2.0
24-10-24 23:55,Arrivals,Basel,Istanbul Sabiha GÃ¶kcen,Pegasus Airlines,Landed,2000-01-01 16:49:00,2000-01-01 16:48:00,-1.0
24-10-24 23:55,Arrivals,Basel,Olbia,easyJet,Landed,2000-01-01 16:36:00,2000-01-01 16:32:00,-4.0
24-10-24 23:55,Arrivals,Basel,Venice,easyJet,Landed,2000-01-01 17:09:00,2000-01-01 17:07:00,-2.0
24-10-24 23:55,Arrivals,Basel,Tunis,Nouvelair,Landed,2000-01-01 17:21:00,2000-01-01 17:19:00,-2.0
24-10-24 23:55,Arrivals,Basel,Stuttgart,Daimler Chrysler,Landed,2000-01-01 17:23:00,2000-01-01 17:22:00,-1.0
24-10-24 23:55,Arrivals,Basel,Riga,Swiss Air Force,Landed,2000-01-01 17:11:00,2000-01-01 17:10:00,-1.0
24-10-24 23:55,Arrivals,Basel,Emmen,Zimex Aviation,Landed,2000-01-01 17:29:00,2000-01-01 17:27:00,-2.0
24-10-24 23:55,Arrivals,Basel,Paris Le Bourget,Netjets,Landed,2000-01-01 18:14:00,2000-01-01 18:11:00,-3.0
24-10-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 17:33:00,2000-01-01 17:31:00,-2.0
24-10-24 23:55,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 18:11:00,2000-01-01 18:08:00,-3.0
24-10-24 23:55,Arrivals,Basel,Istanbul,Turkish Airlines,Landed,2000-01-01 17:56:00,2000-01-01 17:54:00,-2.0
24-10-24 23:55,Arrivals,Basel,Faro,easyJet,Landed,2000-01-01 17:39:00,2000-01-01 17:37:00,-2.0
24-10-24 23:55,Arrivals,Basel,Split,easyJet,Landed,2000-01-01 17:59:00,2000-01-01 17:56:00,-3.0
24-10-24 23:55,Arrivals,Basel,Antalya,SunExpress,Landed,2000-01-01 18:09:00,2000-01-01 18:05:00,-4.0
24-10-24 23:55,Arrivals,Basel,Lisbon,easyJet,Landed,2000-01-01 18:46:00,2000-01-01 18:43:00,-3.0
24-10-24 23:55,Arrivals,Basel,Copenhagen,easyJet,Landed,2000-01-01 17:52:00,2000-01-01 17:40:00,-12.0
24-10-24 23:55,Arrivals,Basel,London Luton,Luxaviation,Landed,2000-01-01 18:58:00,2000-01-01 18:58:00,0.0
24-10-24 23:55,Arrivals,Basel,Izmir,SunExpress,Landed,2000-01-01 18:06:00,2000-01-01 18:02:00,-4.0
24-10-24 23:55,Arrivals,Basel,Ajaccio,easyJet,Landed,2000-01-01 18:02:00,2000-01-01 18:00:00,-2.0
24-10-24 23:55,Arrivals,Basel,Oslo,Norwegian,Landed,2000-01-01 19:22:00,2000-01-01 19:22:00,0.0
24-10-24 23:55,Arrivals,Basel,Amsterdam,easyJet,Landed,2000-01-01 18:29:00,2000-01-01 18:27:00,-2.0
24-10-24 23:55,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 19:14:00,2000-01-01 19:11:00,-3.0
24-10-24 23:55,Arrivals,Basel,Oran,ASL Airlines France,Landed,2000-01-01 19:41:00,2000-01-01 19:38:00,-3.0
24-10-24 23:55,Arrivals,Basel,Pristina,GP Aviation,Landed,2000-01-01 19:49:00,2000-01-01 19:48:00,-1.0
24-10-24 23:55,Arrivals,Basel,Munich,Air Dolomiti,Landed,2000-01-01 19:43:00,2000-01-01 19:41:00,-2.0
24-10-24 23:55,Arrivals,Basel,Vienna,Austrian Airlines,Landed,2000-01-01 19:38:00,2000-01-01 19:34:00,-4.0
24-10-24 23:55,Arrivals,Basel,Budapest,Wizz Air,Landed,2000-01-01 19:59:00,2000-01-01 19:57:00,-2.0
24-10-24 23:55,Arrivals,Basel,Amsterdam,easyJet,Landed,2000-01-01 20:16:00,2000-01-01 20:14:00,-2.0
24-10-24 23:55,Arrivals,Basel,Cluj,Wizz Air,Landed,2000-01-01 19:47:00,2000-01-01 19:44:00,-3.0
24-10-24 23:55,Arrivals,Basel,Nis,Wizz Air,Landed,2000-01-01 20:31:00,2000-01-01 20:27:00,-4.0
24-10-24 23:55,Arrivals,Basel,Barcelona,easyJet,Landed,2000-01-01 20:23:00,2000-01-01 20:21:00,-2.0
24-10-24 23:55,Arrivals,Basel,London Gatwick,easyJet,Landed,2000-01-01 21:23:00,2000-01-01 21:20:00,-3.0
24-10-24 23:55,Arrivals,Basel,Porto,easyJet,Landed,2000-01-01 20:41:00,2000-01-01 20:39:00,-2.0
24-10-24 23:55,Arrivals,Basel,Ibiza,easyJet,Landed,2000-01-01 21:12:00,2000-01-01 21:09:00,-3.0
24-10-24 23:55,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 22:24:00,2000-01-01 22:22:00,-2.0
24-10-24 23:55,Arrivals,Basel,Palermo,easyJet,Landed,2000-01-01 22:03:00,2000-01-01 22:00:00,-3.0
24-10-24 23:55,Arrivals,Basel,Paris Charles De Gaulle,FedEx,Landed,2000-01-01 21:41:00,2000-01-01 21:37:00,-4.0
24-10-24 23:55,Arrivals,Basel,Geneva,FedEx,Landed,2000-01-01 21:46:00,2000-01-01 21:45:00,-1.0
24-10-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 22:19:00,2000-01-01 22:16:00,-3.0
24-10-24 23:55,Arrivals,Basel,Tenerife,easyJet,Landed,2000-01-01 22:22:00,2000-01-01 22:19:00,-3.0
24-10-24 23:55,Arrivals,Basel,Hamburg,easyJet,Landed,2000-01-01 22:52:00,2000-01-01 22:48:00,-4.0
24-10-24 23:55,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 22:56:00,2000-01-01 22:54:00,-2.0
24-10-24 23:55,Arrivals,Basel,Budapest,easyJet,Landed,2000-01-01 22:36:00,2000-01-01 22:33:00,-3.0
24-10-24 23:55,Arrivals,Basel,Pristina,Chair Airlines,Landed,2000-01-01 22:44:00,2000-01-01 22:41:00,-3.0
24-10-24 23:55,Arrivals,Basel,Porto,easyJet,Landed,2000-01-01 23:08:00,2000-01-01 23:05:00,-3.0
24-10-24 23:55,Arrivals,Basel,Edinburgh,easyJet,Landed,2000-01-01 23:11:00,2000-01-01 23:08:00,-3.0
24-10-24 23:55,Arrivals,Basel,Pristina,easyJet,Landed,2000-01-01 23:37:00,2000-01-01 23:35:00,-2.0
24-10-24 23:55,Arrivals,Basel,Madeira,easyJet,Landed,2000-01-01 23:21:00,2000-01-01 23:16:00,-5.0
25-10-24 23:55,Arrivals,Basel,Liege,FedEx,Landed,2000-01-01 05:11:00,2000-01-01 05:08:00,-3.0
25-10-24 23:55,Arrivals,Basel,Brussels,European Air Transport / DHL,Landed,2000-01-01 05:21:00,2000-01-01 05:19:00,-2.0
25-10-24 23:55,Arrivals,Basel,Cologne Bonn,Sprintair,Landed,2000-01-01 05:18:00,2000-01-01 05:16:00,-2.0
25-10-24 23:55,Arrivals,Basel,Paris Charles De Gaulle,FedEx,Landed,2000-01-01 05:14:00,2000-01-01 05:13:00,-1.0
25-10-24 23:55,Arrivals,Basel,Leipzig,European Air Transport / DHL,Landed,2000-01-01 05:37:00,2000-01-01 05:33:00,-4.0
25-10-24 23:55,Arrivals,Basel,Cologne Bonn,Sprintair,Landed,2000-01-01 06:03:00,2000-01-01 06:01:00,-2.0
25-10-24 23:55,Arrivals,Basel,Cologne Bonn,European Air Transport / DHL,Landed,2000-01-01 06:01:00,2000-01-01 05:58:00,-3.0
25-10-24 23:55,Arrivals,Basel,Doha,Qatar Executive,Landed,2000-01-01 06:29:00,2000-01-01 06:28:00,-1.0
25-10-24 23:55,Arrivals,Basel,Djerba,Nouvelair,Landed,2000-01-01 07:09:00,2000-01-01 07:07:00,-2.0
25-10-24 23:55,Arrivals,Basel,Berlin,easyJet,Landed,2000-01-01 07:32:00,2000-01-01 07:29:00,-3.0
25-10-24 23:55,Arrivals,Basel,Bucharest,Wizz Air,Landed,2000-01-01 07:27:00,2000-01-01 07:24:00,-3.0
25-10-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 07:53:00,2000-01-01 07:50:00,-3.0
25-10-24 23:55,Arrivals,Basel,Belgrade,Wizz Air,Landed,2000-01-01 08:14:00,2000-01-01 08:13:00,-1.0
25-10-24 23:55,Arrivals,Basel,Zagreb,Ryanair,Landed,2000-01-01 08:12:00,2000-01-01 08:09:00,-3.0
25-10-24 23:55,Arrivals,Basel,Palma,easyJet,Landed,2000-01-01 08:24:00,2000-01-01 08:21:00,-3.0
25-10-24 23:55,Arrivals,Basel,Zurich,Cat Aviation,Landed,2000-01-01 08:33:00,2000-01-01 08:30:00,-3.0
25-10-24 23:55,Arrivals,Basel,Barcelona,easyJet,Landed,2000-01-01 08:09:00,2000-01-01 08:06:00,-3.0
25-10-24 23:55,Arrivals,Basel,Antalya,SunExpress,Landed,2000-01-01 08:54:00,2000-01-01 08:53:00,-1.0
25-10-24 23:55,Arrivals,Basel,Warsaw,Wizz Air,Landed,2000-01-01 08:58:00,2000-01-01 08:55:00,-3.0
25-10-24 23:55,Arrivals,Basel,Munich,Lufthansa,Landed,2000-01-01 09:31:00,2000-01-01 09:28:00,-3.0
25-10-24 23:55,Arrivals,Basel,Nice,easyJet,Landed,2000-01-01 09:26:00,2000-01-01 09:24:00,-2.0
25-10-24 23:55,Arrivals,Basel,Heraklion,Corendon Airlines,Landed,2000-01-01 10:17:00,2000-01-01 10:15:00,-2.0
25-10-24 23:55,Arrivals,Basel,Antalya,SunExpress,Landed,2000-01-01 09:23:00,2000-01-01 09:20:00,-3.0
25-10-24 23:55,Arrivals,Basel,Amsterdam,easyJet,Landed,2000-01-01 09:21:00,2000-01-01 09:18:00,-3.0
25-10-24 23:55,Arrivals,Basel,Malaga,easyJet,Landed,2000-01-01 09:36:00,2000-01-01 09:33:00,-3.0
25-10-24 23:55,Arrivals,Basel,Vienna,Austrian Airlines,Landed,2000-01-01 09:57:00,2000-01-01 09:54:00,-3.0
25-10-24 23:55,Arrivals,Basel,Istanbul,Turkish Airlines,Landed,2000-01-01 09:39:00,2000-01-01 09:36:00,-3.0
25-10-24 23:55,Arrivals,Basel,Skopje,Wizz Air,Landed,2000-01-01 09:49:00,2000-01-01 09:46:00,-3.0
25-10-24 23:55,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 09:42:00,2000-01-01 09:39:00,-3.0
25-10-24 23:55,Arrivals,Basel,Hamburg,easyJet,Landed,2000-01-01 09:53:00,2000-01-01 09:50:00,-3.0
25-10-24 23:55,Arrivals,Basel,Rome,easyJet,Landed,2000-01-01 10:09:00,2000-01-01 10:07:00,-2.0
25-10-24 23:55,Arrivals,Basel,Paris Charles De Gaulle,Air France,Landed,2000-01-01 10:44:00,2000-01-01 10:41:00,-3.0
25-10-24 23:55,Arrivals,Basel,Porto,easyJet,Landed,2000-01-01 10:36:00,2000-01-01 10:32:00,-4.0
25-10-24 23:55,Arrivals,Basel,Palma,Eurowings,Landed,2000-01-01 10:19:00,2000-01-01 10:17:00,-2.0
25-10-24 23:55,Arrivals,Basel,Hurghada,Air Cairo,Landed,2000-01-01 10:14:00,2000-01-01 10:12:00,-2.0
25-10-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 10:46:00,2000-01-01 10:44:00,-2.0
25-10-24 23:55,Arrivals,Basel,Split,easyJet,Landed,2000-01-01 10:49:00,2000-01-01 10:47:00,-2.0
25-10-24 23:55,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 11:08:00,2000-01-01 11:05:00,-3.0
25-10-24 23:55,Arrivals,Basel,Pristina,Chair Airlines,Landed,2000-01-01 11:16:00,2000-01-01 11:12:00,-4.0
25-10-24 23:55,Arrivals,Basel,London Gatwick,easyJet,Landed,2000-01-01 11:41:00,2000-01-01 11:36:00,-5.0
25-10-24 23:55,Arrivals,Basel,DÃ¼sseldorf,Cat Aviation,Landed,2000-01-01 11:24:00,2000-01-01 11:22:00,-2.0
25-10-24 23:55,Arrivals,Basel,Istanbul Sabiha GÃ¶kcen,Ajet,Landed,2000-01-01 10:41:00,2000-01-01 10:38:00,-3.0
25-10-24 23:55,Arrivals,Basel,Edinburgh,easyJet,Landed,2000-01-01 11:31:00,2000-01-01 11:25:00,-6.0
25-10-24 23:55,Arrivals,Basel,Valencia,easyJet,Landed,2000-01-01 11:21:00,2000-01-01 11:18:00,-3.0
25-10-24 23:55,Arrivals,Basel,Casablanca,Air Arabia Maroc,Landed,2000-01-01 23:12:00,2000-01-01 23:10:00,-2.0
25-10-24 23:55,Arrivals,Basel,Pristina,easyJet,Landed,2000-01-01 11:44:00,2000-01-01 11:41:00,-3.0
25-10-24 23:55,Arrivals,Basel,Catania,easyJet,Landed,2000-01-01 11:54:00,2000-01-01 11:50:00,-4.0
25-10-24 23:55,Arrivals,Basel,Venice,easyJet,Landed,2000-01-01 12:09:00,2000-01-01 12:05:00,-4.0
25-10-24 23:55,Arrivals,Basel,Toulouse,easyJet,Landed,2000-01-01 12:14:00,2000-01-01 12:12:00,-2.0
25-10-24 23:55,Arrivals,Basel,Istanbul Sabiha GÃ¶kcen,Pegasus Airlines,Landed,2000-01-01 12:44:00,2000-01-01 12:41:00,-3.0
25-10-24 23:55,Arrivals,Basel,Istanbul,Turkish Airlines,Landed,2000-01-01 12:07:00,2000-01-01 12:04:00,-3.0
25-10-24 23:55,Arrivals,Basel,Nantes,easyJet,Landed,2000-01-01 12:59:00,2000-01-01 12:54:00,-5.0
25-10-24 23:55,Arrivals,Basel,Dubai,Flydubai,Landed,2000-01-01 12:52:00,2000-01-01 12:48:00,-4.0
25-10-24 23:55,Arrivals,Basel,Munich,Lufthansa,Landed,2000-01-01 13:16:00,2000-01-01 13:12:00,-4.0
25-10-24 23:55,Arrivals,Basel,Barcelona,Vueling,Landed,2000-01-01 12:39:00,2000-01-01 12:36:00,-3.0
25-10-24 23:55,Arrivals,Basel,Athens,easyJet,Landed,2000-01-01 13:01:00,2000-01-01 12:58:00,-3.0
25-10-24 23:55,Arrivals,Basel,Palma,easyJet,Landed,2000-01-01 13:13:00,2000-01-01 13:10:00,-3.0
25-10-24 23:55,Arrivals,Basel,Pristina,GP Aviation,Landed,2000-01-01 13:32:00,2000-01-01 13:28:00,-4.0
25-10-24 23:55,Arrivals,Basel,Bordeaux,easyJet,Landed,2000-01-01 13:46:00,2000-01-01 13:42:00,-4.0
25-10-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 13:54:00,2000-01-01 13:49:00,-5.0
25-10-24 23:55,Arrivals,Basel,Ajaccio,easyJet,Landed,2000-01-01 14:06:00,2000-01-01 13:59:00,-7.0
25-10-24 23:55,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 14:14:00,2000-01-01 14:11:00,-3.0
25-10-24 23:55,Arrivals,Basel,Nice,easyJet,Landed,2000-01-01 14:01:00,2000-01-01 13:56:00,-5.0
25-10-24 23:55,Arrivals,Basel,Naples,easyJet,Landed,2000-01-01 13:33:00,2000-01-01 13:30:00,-3.0
25-10-24 23:55,Arrivals,Basel,Izmir,SunExpress,Landed,2000-01-01 14:59:00,2000-01-01 14:57:00,-2.0
25-10-24 23:55,Arrivals,Basel,Constantine,ASL Airlines France,Landed,2000-01-01 14:19:00,2000-01-01 14:16:00,-3.0
25-10-24 23:55,Arrivals,Basel,Tuzla,Wizz Air,Landed,2000-01-01 14:36:00,2000-01-01 14:33:00,-3.0
25-10-24 23:55,Arrivals,Basel,Brindisi,easyJet,Landed,2000-01-01 14:29:00,2000-01-01 14:26:00,-3.0
25-10-24 23:55,Arrivals,Basel,Alicante,easyJet,Landed,2000-01-01 14:47:00,2000-01-01 14:42:00,-5.0
25-10-24 23:55,Arrivals,Basel,Montpellier,easyJet,Landed,2000-01-01 14:51:00,2000-01-01 14:48:00,-3.0
25-10-24 23:55,Arrivals,Basel,Palma,easyJet,Landed,2000-01-01 15:29:00,2000-01-01 15:25:00,-4.0
25-10-24 23:55,Arrivals,Basel,Sofia,Wizz Air,Landed,2000-01-01 15:58:00,2000-01-01 15:56:00,-2.0
25-10-24 23:55,Arrivals,Basel,Ibiza,easyJet,Landed,2000-01-01 16:24:00,2000-01-01 16:21:00,-3.0
25-10-24 23:55,Arrivals,Basel,Budapest,Wizz Air,Landed,2000-01-01 16:22:00,2000-01-01 16:19:00,-3.0
25-10-24 23:55,Arrivals,Basel,Lamezia,easyJet,Landed,2000-01-01 16:54:00,2000-01-01 16:52:00,-2.0
25-10-24 23:55,Arrivals,Basel,Istanbul Sabiha GÃ¶kcen,Pegasus Airlines,Landed,2000-01-01 16:41:00,2000-01-01 16:38:00,-3.0
25-10-24 23:55,Arrivals,Basel,Cagliari,easyJet,Landed,2000-01-01 16:44:00,2000-01-01 16:42:00,-2.0
25-10-24 23:55,Arrivals,Basel,Faro,easyJet,Landed,2000-01-01 17:06:00,2000-01-01 17:01:00,-5.0
25-10-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 17:34:00,2000-01-01 17:32:00,-2.0
25-10-24 23:55,Arrivals,Basel,Salerno,easyJet,Landed,2000-01-01 17:43:00,2000-01-01 17:39:00,-4.0
25-10-24 23:55,Arrivals,Basel,Lisbon,easyJet,Landed,2000-01-01 20:34:00,2000-01-01 20:31:00,-3.0
25-10-24 23:55,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 18:21:00,2000-01-01 18:18:00,-3.0
25-10-24 23:55,Arrivals,Basel,Paris Charles De Gaulle,Air France,Landed,2000-01-01 18:09:00,2000-01-01 18:07:00,-2.0
25-10-24 23:55,Arrivals,Basel,Istanbul,Turkish Airlines,Landed,2000-01-01 17:49:00,2000-01-01 17:49:00,0.0
25-10-24 23:55,Arrivals,Basel,Antalya,SunExpress,Landed,2000-01-01 17:47:00,2000-01-01 17:44:00,-3.0
25-10-24 23:55,Arrivals,Basel,Copenhagen,easyJet,Landed,2000-01-01 18:24:00,2000-01-01 18:20:00,-4.0
25-10-24 23:55,Arrivals,Basel,Olbia,easyJet,Landed,2000-01-01 18:27:00,2000-01-01 18:25:00,-2.0
25-10-24 23:55,Arrivals,Basel,Amsterdam,easyJet,Landed,2000-01-01 18:37:00,2000-01-01 18:33:00,-4.0
25-10-24 23:55,Arrivals,Basel,Barcelona,easyJet,Landed,2000-01-01 18:48:00,2000-01-01 18:43:00,-5.0
25-10-24 23:55,Arrivals,Basel,Madrid,easyJet,Landed,2000-01-01 18:57:00,2000-01-01 18:53:00,-4.0
25-10-24 23:55,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 20:04:00,2000-01-01 20:01:00,-3.0
25-10-24 23:55,Arrivals,Basel,Antalya,Pegasus Airlines,Landed,2000-01-01 19:09:00,2000-01-01 19:06:00,-3.0
25-10-24 23:55,Arrivals,Basel,Pristina,GP Aviation,Landed,2000-01-01 19:06:00,2000-01-01 19:03:00,-3.0
25-10-24 23:55,Arrivals,Basel,Budapest,easyJet,Landed,2000-01-01 19:21:00,2000-01-01 19:17:00,-4.0
25-10-24 23:55,Arrivals,Basel,Nancy,Zimex Austria,Landed,2000-01-01 19:33:00,2000-01-01 19:32:00,-1.0
25-10-24 23:55,Arrivals,Basel,Berlin,easyJet,Landed,2000-01-01 19:16:00,2000-01-01 19:13:00,-3.0
25-10-24 23:55,Arrivals,Basel,Munich,Air Dolomiti,Landed,2000-01-01 20:29:00,2000-01-01 20:26:00,-3.0
25-10-24 23:55,Arrivals,Basel,Vienna,Austrian Airlines,Landed,2000-01-01 19:46:00,2000-01-01 19:44:00,-2.0
25-10-24 23:55,Arrivals,Basel,Skopje,Wizz Air,Landed,2000-01-01 20:26:00,2000-01-01 20:23:00,-3.0
25-10-24 23:55,Arrivals,Basel,Banja Luka,Wizz Air,Landed,2000-01-01 20:21:00,2000-01-01 20:17:00,-4.0
25-10-24 23:55,Arrivals,Basel,Amsterdam,easyJet,Landed,2000-01-01 20:13:00,2000-01-01 20:11:00,-2.0
25-10-24 23:55,Arrivals,Basel,Barcelona,easyJet,Landed,2000-01-01 20:23:00,2000-01-01 20:20:00,-3.0
25-10-24 23:55,Arrivals,Basel,London Gatwick,easyJet,Landed,2000-01-01 21:32:00,2000-01-01 21:30:00,-2.0
25-10-24 23:55,Arrivals,Basel,Bristol,easyJet,Landed,2000-01-01 21:13:00,2000-01-01 21:10:00,-3.0
25-10-24 23:55,Arrivals,Basel,Prague,easyJet,Landed,2000-01-01 21:03:00,2000-01-01 21:00:00,-3.0
25-10-24 23:55,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 21:34:00,2000-01-01 21:33:00,-1.0
25-10-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 22:09:00,2000-01-01 22:07:00,-2.0
25-10-24 23:55,Arrivals,Basel,Tenerife,Enter Air,Landed,2000-01-01 22:39:00,2000-01-01 22:37:00,-2.0
25-10-24 23:55,Arrivals,Basel,Santiago,easyJet,Landed,2000-01-01 22:31:00,2000-01-01 22:27:00,-4.0
25-10-24 23:55,Arrivals,Basel,Pristina,Chair Airlines,Landed,2000-01-01 22:26:00,2000-01-01 22:22:00,-4.0
25-10-24 23:55,Arrivals,Basel,Manchester,easyJet,Landed,2000-01-01 22:41:00,2000-01-01 22:39:00,-2.0
25-10-24 23:55,Arrivals,Basel,Rome,easyJet,Landed,2000-01-01 23:01:00,2000-01-01 22:59:00,-2.0
25-10-24 23:55,Arrivals,Basel,Nice,easyJet,Landed,2000-01-01 23:36:00,2000-01-01 23:32:00,-4.0
25-10-24 23:55,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 23:22:00,2000-01-01 23:19:00,-3.0
25-10-24 23:55,Arrivals,Basel,Bordeaux,easyJet,Landed,2000-01-01 22:54:00,2000-01-01 22:51:00,-3.0
25-10-24 23:55,Arrivals,Basel,Pristina,easyJet,Landed,2000-01-01 22:49:00,2000-01-01 22:46:00,-3.0
25-10-24 23:55,Arrivals,Basel,Hamburg,easyJet,Landed,2000-01-01 23:16:00,2000-01-01 23:13:00,-3.0
25-10-24 23:55,Arrivals,Basel,Berlin,easyJet,Landed,2000-01-01 23:04:00,2000-01-01 23:01:00,-3.0
25-10-24 23:55,Arrivals,Basel,Budapest,easyJet,Landed,2000-01-01 23:31:00,2000-01-01 23:28:00,-3.0
25-10-24 23:55,Arrivals,Basel,Bari,easyJet,Landed,2000-01-01 23:33:00,2000-01-01 23:30:00,-3.0
26-10-24 23:55,Arrivals,Basel,Montreal,Air Transat,Landed,2000-01-01 06:39:00,2000-01-01 06:37:00,-2.0
26-10-24 23:55,Arrivals,Basel,Budapest,Wizz Air,Landed,2000-01-01 07:32:00,2000-01-01 07:29:00,-3.0
26-10-24 23:55,Arrivals,Basel,Naples,easyJet,Landed,2000-01-01 07:41:00,2000-01-01 07:37:00,-4.0
26-10-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 07:57:00,2000-01-01 07:54:00,-3.0
26-10-24 23:55,Arrivals,Basel,Iasi,Wizz Air,Landed,2000-01-01 07:46:00,2000-01-01 07:43:00,-3.0
26-10-24 23:55,Arrivals,Basel,Geneva,European Air Transport / DHL,Landed,2000-01-01 08:14:00,2000-01-01 08:10:00,-4.0
26-10-24 23:55,Arrivals,Basel,Cluj,Wizz Air,Landed,2000-01-01 08:04:00,2000-01-01 08:01:00,-3.0
26-10-24 23:55,Arrivals,Basel,Warsaw,Wizz Air,Landed,2000-01-01 08:22:00,2000-01-01 08:19:00,-3.0
26-10-24 23:55,Arrivals,Basel,Hurghada,Air Cairo,Landed,2000-01-01 08:08:00,2000-01-01 08:05:00,-3.0
26-10-24 23:55,Arrivals,Basel,Palma,easyJet,Landed,2000-01-01 08:56:00,2000-01-01 08:52:00,-4.0
26-10-24 23:55,Arrivals,Basel,Antalya,SunExpress,Landed,2000-01-01 09:32:00,2000-01-01 09:27:00,-5.0
26-10-24 23:55,Arrivals,Basel,Nice,easyJet,Landed,2000-01-01 09:02:00,2000-01-01 08:58:00,-4.0
26-10-24 23:55,Arrivals,Basel,Munich,Lufthansa,Landed,2000-01-01 09:26:00,2000-01-01 09:23:00,-3.0
26-10-24 23:55,Arrivals,Basel,Manchester,easyJet,Landed,2000-01-01 09:22:00,2000-01-01 09:19:00,-3.0
26-10-24 23:55,Arrivals,Basel,Tunis,Nouvelair,Landed,2000-01-01 09:04:00,2000-01-01 09:01:00,-3.0
26-10-24 23:55,Arrivals,Basel,Alicante,easyJet,Landed,2000-01-01 09:39:00,2000-01-01 09:36:00,-3.0
26-10-24 23:55,Arrivals,Basel,Antalya,SunExpress,Landed,2000-01-01 10:57:00,2000-01-01 10:54:00,-3.0
26-10-24 23:55,Arrivals,Basel,Malaga,easyJet,Landed,2000-01-01 09:58:00,2000-01-01 09:55:00,-3.0
26-10-24 23:55,Arrivals,Basel,Vienna,Austrian Airlines,Landed,2000-01-01 09:36:00,2000-01-01 09:32:00,-4.0
26-10-24 23:55,Arrivals,Basel,London Gatwick,easyJet,Landed,2000-01-01 10:14:00,2000-01-01 10:11:00,-3.0
26-10-24 23:55,Arrivals,Basel,Istanbul,Turkish Airlines,Landed,2000-01-01 09:17:00,2000-01-01 09:14:00,-3.0
26-10-24 23:55,Arrivals,Basel,Hamburg,easyJet,Landed,2000-01-01 10:03:00,2000-01-01 09:59:00,-4.0
26-10-24 23:55,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 09:53:00,2000-01-01 09:50:00,-3.0
26-10-24 23:55,Arrivals,Basel,Split,easyJet,Landed,2000-01-01 10:08:00,2000-01-01 10:05:00,-3.0
26-10-24 23:55,Arrivals,Basel,Berlin,easyJet,Landed,2000-01-01 09:51:00,2000-01-01 09:47:00,-4.0
26-10-24 23:55,Arrivals,Basel,Rome,easyJet,Landed,2000-01-01 09:56:00,2000-01-01 09:52:00,-4.0
26-10-24 23:55,Arrivals,Basel,Budapest,easyJet,Landed,2000-01-01 10:31:00,2000-01-01 10:27:00,-4.0
26-10-24 23:55,Arrivals,Basel,Paris Charles De Gaulle,Air France,Landed,2000-01-01 10:24:00,2000-01-01 10:20:00,-4.0
26-10-24 23:55,Arrivals,Basel,Porto,easyJet,Landed,2000-01-01 11:02:00,2000-01-01 10:58:00,-4.0
26-10-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 10:29:00,2000-01-01 10:23:00,-6.0
26-10-24 23:55,Arrivals,Basel,Dublin,Ryanair,Landed,2000-01-01 11:06:00,2000-01-01 11:02:00,-4.0
26-10-24 23:55,Arrivals,Basel,Lisbon,easyJet,Landed,2000-01-01 10:47:00,2000-01-01 10:43:00,-4.0
26-10-24 23:55,Arrivals,Basel,Faro,easyJet,Landed,2000-01-01 10:53:00,2000-01-01 10:50:00,-3.0
